2025-04-27 17:53:23,116 [INFO] Risk-free rate set to 0.0441
2025-04-27 17:53:23,116 [INFO] Config loaded from config.yaml
2025-04-27 17:53:25,527 [INFO] Risk-free rate updated to fetched value: 0.0432
2025-04-27 17:53:25,537 [INFO] Loaded 2528 universe tickers
2025-04-27 17:53:25,538 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:25,540 [INFO] Loaded sector limits for 11 sectors
2025-04-27 17:53:28,955 [WARNING] [000040] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000040&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,101 [WARNING] [000050] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000050&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,268 [WARNING] [000240] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000240&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,442 [WARNING] [000270] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000270&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,603 [WARNING] [000300] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000300&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,804 [WARNING] [000430] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000430&strtDd=20240101&endDd=20250530
2025-04-27 17:53:29,955 [WARNING] [000680] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000680&strtDd=20240101&endDd=20250530
2025-04-27 17:53:30,157 [WARNING] [000950] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=000950&strtDd=20240101&endDd=20250530
2025-04-27 17:53:30,323 [WARNING] [001000] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001000&strtDd=20240101&endDd=20250530
2025-04-27 17:53:30,507 [WARNING] [001070] KRX fetch failed, fallback to FDR: 403 Client Error: Forbidden for url: https://data.krx.co.kr/comm/bldAttendant/getJsonData.cmd?bld=dbms%2FMDC%2FSTAT%2Fstandard%2FMDCSTAT01501&isuCd=001070&strtDd=20240101&endDd=20250530
